index;hidden_channels;learning_rate;weight_decay;num_epochs;test_accuracy
0;32;0.01;0.001;50;0.8157894736842105
1;32;0.01;0.001;100;0.8157894736842105
2;32;0.01;0.001;150;0.7631578947368421
3;32;0.01;0.001;200;0.7894736842105263
4;32;0.01;0.001;250;0.7894736842105263
5;32;0.01;0.001;300;0.7368421052631579
6;32;0.01;0.001;350;0.8157894736842105
7;32;0.01;0.001;400;0.7368421052631579
