index;hidden_channels;learning_rate;weight_decay;num_epochs;test_accuracy
0;32;0.01;1e-07;500;0.779
1;32;0.01;1e-06;500;0.785
2;32;0.01;1e-05;500;0.8
3;32;0.01;0.0001;500;0.808
4;32;0.01;0.001;500;0.807
5;32;0.01;0.01;500;0.148
6;32;0.01;0.1;500;0.064
7;32;0.01;1;500;0.319
8;32;0.01;10;500;0.319
9;32;0.01;100;500;0.319
10;32;0.01;1000;500;0.319
